,id,name,address,location,typecode,type
15731,B000A84JQ1,会城门公园(西南门),北蜂窝中路双贝子坟路路口附近,"116.332246,39.900572",991401,通行设施;临街院门;临街院正门
15732,B000A85YGC,南苑公园(西门),槐房路30号,"116.377353,39.808732",991400,通行设施;临街院门;临街院门
15733,B0FFFADS3H,金海湖(西北门),韩庄镇海子村金海湖,"117.303356,40.186709",991400,通行设施;临街院门;临街院门
15734,B000A84P3O,劲松3区(西4门),劲松中街320-1号附近,"116.456333,39.883801",991400,通行设施;临街院门;临街院门
15735,B000A84D99,京投大厦(南门),小营北路6南门,"116.431832,39.996361",991401,通行设施;临街院门;临街院正门
15736,B000A84PP1,长富宫饭店(北1门),建国门外大街26号,"116.437477,39.908046",990000,通行设施;通行设施;通行设施
15737,B000A83B00,今日家园(南门),西翠路5号,"116.281088,39.900499",991400,通行设施;临街院门;临街院门
15738,B0FFG6VCA7,中安之家酒店北京东单宾馆(西门),东单北大街120号,"116.418194,39.910005",991401,通行设施;临街院门;临街院正门
15739,B000A80E76,元大都城垣遗址公园(南3门),北土城东路8号,"116.420946,39.975647",991400,通行设施;临街院门;临街院门
15740,B000A88EGE,北京市劳动人民文化宫(南门),东长安街天安门东侧,"116.399298,39.908621",991400,通行设施;临街院门;临街院门
15741,B000A84H07,工商局家属院南区(西门),煤市口胡同与商业街交叉口东南方向30米,"116.231348,40.215118",991401,通行设施;临街院门;临街院正门
15742,B000A7H2KV,北潞华(东南门),良坨大街24号附近,"116.134420,39.740112",991400,通行设施;临街院门;临街院门
15743,B000A85VKI,蓝郡国际花园(南门),西环南路,"116.225169,40.217309",991400,通行设施;临街院门;临街院门
15744,B000A8W4VH,世纪金源大饭店(西南1门),板井路69号,"116.280158,39.951746",991400,通行设施;临街院门;临街院门
15745,B000A84PNY,四方景园5区(北门),成寿寺路四方景园五区,"116.443130,39.856940",991401,通行设施;临街院门;临街院正门
15746,B000A81I8V,望京花园西区(北门),望京花园126,"116.470670,40.008567",991400,通行设施;临街院门;临街院门
15747,B000A84DAK,国安大厦公寓(南门),关东店北街1号,"116.452979,39.921690",991401,通行设施;临街院门;临街院正门
15748,B0FFIAS4TA,北京乾元酒店(东1门),东直门内大街19号,"116.425480,39.941809",991400,通行设施;临街院门;临街院门
15749,B000A80VMR,方庄体育公园(南门),芳古园三区1,"116.428234,39.865906",991400,通行设施;临街院门;临街院门
15750,B000A87PAA,海棠公园(南门),十八里店乡东南四环十八里店北桥出口向东,"116.504706,39.836847",991401,通行设施;临街院门;临街院正门
15751,B000A85GTM,九台2000家园(东南门),安立路56号院1,"116.408671,40.005789",991400,通行设施;临街院门;临街院门
15752,B000A84O7D,天玉大厦(东南门),光明路11号,"116.437152,39.884522",991001,通行设施;建筑物门;建筑物正门
15753,B0FFFAHINI,金泰绿洲大酒店(西北门),永外彭庄甲58号,"116.386112,39.870385",991401,通行设施;临街院门;临街院正门
15754,B000A84K38,龙潭西里(东门),龙潭西里6号楼附近,"116.427608,39.880475",991400,通行设施;临街院门;临街院门
15755,B0FFFACPSF,香山颐和(南门),香山路3号附近,"116.265534,40.005833",991401,通行设施;临街院门;临街院正门
15756,B000A85KFU,保利·百合花园(西北1门),西局西路58-13附近,"116.304709,39.878056",991401,通行设施;临街院门;临街院正门
15757,B000A8UTQY,洋桥西里社区(南1门),洋桥南滨河路洋桥西里社区,"116.381611,39.857460",991400,通行设施;临街院门;临街院门
15758,B0FFFN45KW,中国大唐集团公司(南门),广宁伯街1号,"116.362777,39.914163",991401,通行设施;临街院门;临街院正门
15759,B000A8UGK6,望京花园西区(南门),广顺北大街与溪阳中路交叉口东150米,"116.469445,40.006238",991401,通行设施;临街院门;临街院正门
15760,B000A84PMK,天坛南里西区(西门),永定门天坛南里(永定门东街东),"116.401108,39.873971",991400,通行设施;临街院门;临街院门
15761,B000A87I13,内蒙古大厦(西门),崇文门内大街2号,"116.418548,39.905325",990000,通行设施;通行设施;通行设施
15762,B0FFFDCC8H,北京首都机场希尔顿酒店(东北门),一纬路与四经路交叉口南100米,"116.620598,40.048364",991400,通行设施;临街院门;临街院门
15763,B000A85WF2,和义西里二区(东门),大红门南路东58号,"116.399631,39.816357",991400,通行设施;临街院门;临街院门
15764,B000A84KSM,静馨嘉苑(东门),成寿寺路31号,"116.445635,39.849418",991401,通行设施;临街院门;临街院正门
15765,B000A8W995,中国铁建国际城(东门),清河营东路6号院,"116.441628,40.047057",991400,通行设施;临街院门;临街院门
15766,B000A83G5D,首都医科大学附属北京地坛医院(东门),京顺东街8号东门,"116.527069,40.023395",991401,通行设施;临街院门;临街院正门
15767,B000A84K08,太阳园(南门),太阳园,"116.340251,39.968753",991400,通行设施;临街院门;临街院门
15768,B000A84NBP,紫金数码(东门),西五道口2号附近,"116.337908,39.979194",991401,通行设施;临街院门;临街院正门
15769,B000A8X5HH,滨河西里北区(东门),黄村镇,"116.340651,39.755040",991400,通行设施;临街院门;临街院门
15770,B000A87G02,北京北小区(东门),立水桥北8号,"116.409074,40.056580",991400,通行设施;临街院门;临街院门
15771,B000A85LR6,华源二里(东门),太平桥路西(华源二里内),"116.317752,39.875825",991400,通行设施;临街院门;临街院门
15772,B000A88CM0,戒台寺(正门),108国道戒台寺,"116.087195,39.869821",991400,通行设施;临街院门;临街院门
15773,B000A85I5Y,北京邮电会议中心(东南1门),挂甲屯5号,"116.300268,39.996084",991400,通行设施;临街院门;临街院门
15774,B000A85JF1,金源娱乐园(西南4门),火器营路与蓝靛厂路交叉口东南150米,"116.287789,39.965748",991400,通行设施;临街院门;临街院门
15775,B000A84JFL,永定路西里小区(东门),永定路109号院,"116.264459,39.905893",991400,通行设施;临街院门;临街院门
15776,B000A8W2KC,将府家园(南门),酒仙桥东路将府家园,"116.505929,39.974317",991400,通行设施;临街院门;临街院门
15777,B000A9KEGM,泰悦豪庭(北门),南三里屯路16号,"116.456318,39.928235",991400,通行设施;临街院门;临街院门
15778,B000A80NPL,远洋天地(东门),远洋天地小区,"116.495514,39.911745",991400,通行设施;临街院门;临街院门
15779,B000A80C6J,水清木华园(北门),中关村北二街4号,"116.328575,39.990907",991400,通行设施;临街院门;临街院门
15780,B000A83GO4,春晖园(南门),东北旺,"116.268073,40.051165",991400,通行设施;临街院门;临街院门
15781,B000A8WA3Z,古塔公园十方诸佛宝塔(南门),王四营乡马房寺古塔公园,"116.536850,39.874620",991401,通行设施;临街院门;临街院正门
15782,B000A81F63,西派国际公寓(东门),西直门南小街141号,"116.358958,39.929985",991400,通行设施;临街院门;临街院门
15783,B000A84N4W,北京商务会馆(东门),右安门外玉林里1号,"116.35975,39.867603",990000,通行设施;通行设施;通行设施
15784,B000A8YA53,中国铁道博物馆东郊展馆(西南门),南影路9号附近,"116.515820,39.995277",991400,通行设施;临街院门;临街院门
15785,B000A80F1C,塔园外交公寓(东门),新东路1号,"116.450139,39.945012",991400,通行设施;临街院门;临街院门
15786,B000A84MIV,太阳宫公园(西北2门),太阳宫北街东50米,"116.452009,39.977226",991400,通行设施;临街院门;临街院门
15787,B000A84LJX,双榆树公园(东门),科学院南路31号,"116.325362,39.970600",991401,通行设施;临街院门;临街院正门
15788,B000A84KPA,广济寺(南门),阜成门内大街25号广济寺,"116.372316,39.924030",991400,通行设施;临街院门;临街院门
15789,B000A8XCYV,高楼金第(南2门),梨园镇高楼金村高楼金第,"116.687284,39.863247",991401,通行设施;临街院门;临街院正门
15790,B0FFG73BST,富国饭店(北门),富国街2号,"116.367254,39.931219",991401,通行设施;临街院门;临街院正门
15791,B0FFG73BU8,桔子酒店(西门),育幼胡同22号,"116.364781,39.931588",991401,通行设施;临街院门;临街院正门
15792,B000A84KY6,新街口西里3区北区(西门),前牛角胡同新街口西里三区西门,"116.364838,39.944493",991400,通行设施;临街院门;临街院门
15793,B000A87Q7W,北京国际雕塑公园西区(中南门),石景山路,"116.242688,39.905562",991400,通行设施;临街院门;临街院门
15794,B000A88BUM,融科资讯中心A座(西门),科学院南路2号,"116.325222,39.984211",991001,通行设施;建筑物门;建筑物正门
15795,B000A83KPL,望京明苑(西门),望京西园二区211,"116.468066,40.004266",991401,通行设施;临街院门;临街院正门
15796,B000A85HAS,北京大学技物楼(南门),中关村北二条3号,"116.326069,39.989601",991401,通行设施;临街院门;临街院正门
15797,B000A7YXLF,枫蓝国际购物中心(东南门),西直门北大街32号,"116.357748,39.952194",991400,通行设施;临街院门;临街院门
15798,B000A84P4K,西罗园南里小区(东3门),南三环中路82号西罗园南里小区,"116.394088,39.855613",991400,通行设施;临街院门;临街院门
15799,B000A81F1D,美丽园(北门),丽园北路与美丽园中路交叉口东北方向10米,"116.279291,39.939775",991400,通行设施;临街院门;临街院门
15800,B000A8U5E6,恭王府(6号门),前海西街17-2,"116.385154,39.937286",991400,通行设施;临街院门;临街院门
15801,B000A84M4S,大方饭店(东门),西客站南广场东侧,"116.325662,39.892857",990000,通行设施;通行设施;通行设施
15802,B000A84K5T,安贞里3区(南门),北三环中路安贞里三区南门,"116.403788,39.969234",991400,通行设施;临街院门;临街院门
15803,B000A8X61I,建银饭店(北门),北京西站南路与广安路交叉口东100米,"116.321770,39.889156",991400,通行设施;临街院门;临街院门
15804,B0FFFAI92E,大东方(西门),东四环小武基桥往北200米路东,"116.488166,39.864318",991401,通行设施;临街院门;临街院正门
15805,B000A81ISG,航天海鹰科技园(东南门),海鹰路1号,"116.288367,39.829367",991401,通行设施;临街院门;临街院正门
15806,B000A84M7B,朝阳公园(北3门),朝阳公园南路1号,"116.485047,39.956553",991400,通行设施;临街院门;临街院门
15807,B000AA0J2C,京都信苑饭店(西南门),什坊院6号,"116.311584,39.898507",990000,通行设施;通行设施;通行设施
15808,B000A82Z2N,北京协和医院,帅府园1号,"116.415767,39.912697",90101,医疗保健服务;综合医院;三级甲等医院
15809,B000A7ZOR8,首都医科大学附属北京儿童医院,南礼士路56号,"116.354389,39.912522",90101,医疗保健服务;综合医院;三级甲等医院
15810,B000A9DPJ4,解放军总医院,复兴路28号,"116.276578,39.904572",90101,医疗保健服务;综合医院;三级甲等医院
15811,B000A7CGSS,北京大学第三医院,花园北路49号,"116.36001,39.982728",90101,医疗保健服务;综合医院;三级甲等医院
15812,B000A81KK9,首都医科大学附属北京同仁医院,东交民巷1号,"116.417224,39.902721",90101,医疗保健服务;综合医院;三级甲等医院
15813,B000A8370S,中日友好医院,樱花园东街2号,"116.426883,39.974097",90101,医疗保健服务;综合医院;三级甲等医院
15814,B000A58138,北京市海淀医院,中关村大街29号(海淀黄庄路口),"116.315102,39.977058",90100,医疗保健服务;综合医院;综合医院
15815,B0FFFVGQPU,北京安贞医院,安贞路2号,"116.403378,39.973151",90101,医疗保健服务;综合医院;三级甲等医院
15816,B000A80O8I,同仁堂中医医院,西打磨厂街46号,"116.409291,39.89861",90100,医疗保健服务;综合医院;综合医院
15817,B000A7YVTM,中国中医科学院广安门医院,北线阁5号,"116.351748,39.890575",90101,医疗保健服务;综合医院;三级甲等医院
15818,B000A62BD9,北京丰台右安门医院,右安门外大街199号,"116.361502,39.859276",90100,医疗保健服务;综合医院;综合医院
15819,B000A561A6,首都儿科研究所附属儿童医院,雅宝路2号,"116.439482,39.914922",90101,医疗保健服务;综合医院;三级甲等医院
15820,B000A09CF1,民航总医院,朝外高井甲1号,"116.529382,39.915307",90100,医疗保健服务;综合医院;综合医院
15821,B000A8VUOC,东城中医医院,和平里兴.化路11号,"116.413423,39.961729",90100,医疗保健服务;综合医院;综合医院
15822,B000A0B192,航天中心医院,玉泉路15号,"116.251524,39.916551",90100,医疗保健服务;综合医院;综合医院
15823,B000A835WY,北京德胜门中医院,德胜门外大街200号,"116.379969,39.952059",90100,医疗保健服务;综合医院;综合医院
15824,B000A83XRE,东直门医院,海运仓5号,"116.427722,39.937142",90101,医疗保健服务;综合医院;三级甲等医院
15825,B000A7HC4T,北京电力医院,太平桥西里甲1号,"116.315578,39.885665",90100,医疗保健服务;综合医院;综合医院
15826,B000A8UPXD,首都医科大学大兴医院,黄村西大街26号,"116.334382,39.730905",90100,医疗保健服务;综合医院;综合医院
15827,B000A88EBX,北京市第六医院,交道口北二条36号,"116.41295,39.942626",90100,医疗保健服务;综合医院;综合医院
15828,B000A3EA6A,首都医科大学宣武医院,长椿街45号,"116.362275,39.891298",90101,医疗保健服务;综合医院;三级甲等医院
15829,B000A7C1GL,北京大学肿瘤医院,阜成路52号,"116.289449,39.923036",90207,医疗保健服务;专科医院;肿瘤医院
15830,B000A239E3,首都医科大学附属复兴医院,复兴门外大街甲20号,"116.340016,39.905585",90100,医疗保健服务;综合医院;综合医院
15831,B0FFGUWIUO,北京国康中西医结合医院,西四环水衙沟路靛厂路甲410号,"116.282759,39.885874",90208,医疗保健服务;专科医院;脑科医院
15832,B000A52E0B,北京医院,东单大华路1号,"116.415057,39.903772",90101,医疗保健服务;综合医院;三级甲等医院
15833,B000A84SNR,中国医学科学院肿瘤医院,潘家园南里17号,"116.446921,39.87294",90207,医疗保健服务;专科医院;肿瘤医院
15834,B000A106E4,北京仁和医院(黄村兴丰大街),兴丰大街1号,"116.338131,39.741918",90100,医疗保健服务;综合医院;综合医院
15835,B000A8VWF2,武警北京总队医院(装修中),东三里屯1号院,"116.458355,39.935488",90100,医疗保健服务;综合医院;综合医院
15836,B000A9Q0A3,北京大学国际医院,中关村生命科学园生命园路1号,"116.263513,40.101167",90100,医疗保健服务;综合医院;综合医院
15837,B000A83G5E,首都医科大学附属北京地坛医院,京顺东街8号,"116.526118,40.02309",90101,医疗保健服务;综合医院;三级甲等医院
15838,B000A2A796,北京大学口腔医院(总院),中关村南大街22号,"116.325214,39.952344",90202,医疗保健服务;专科医院;口腔医院
15839,B000A881Y3,北京军海中医医院,经海三路3号,"116.526796,39.816065",90100,医疗保健服务;综合医院;综合医院
15840,B000A7PTMD,北京老年医院,温泉路118号,"116.163949,40.048762",90100,医疗保健服务;综合医院;综合医院
15841,B000A56455,北京世纪坛医院,羊坊店铁医路10号,"116.318681,39.899343",90101,医疗保健服务;综合医院;三级甲等医院
15842,B000A8VWDG,武警总队第三医院(内部专用不对外),小屯路10号,"116.253787,39.886529",90101,医疗保健服务;综合医院;三级甲等医院
15843,B000A13015,北京市朝阳区妇幼保健院,潘家园华威里25号,"116.45675,39.874447",90200,医疗保健服务;专科医院;专科医院
15844,B000A87GVW,中国医学科学院阜外医院,北礼士路167号,"116.351313,39.925289",90200,医疗保健服务;专科医院;专科医院
15845,B000A7ZGO3,北京中医药大学东方医院,芳星园1区6号,"116.432265,39.864075",90101,医疗保健服务;综合医院;三级甲等医院
15846,B000ABCNEQ,解放军总医院第五医学中心,西四环中路100号,"116.277876,39.885138",90101,医疗保健服务;综合医院;三级甲等医院
15847,B000A7IF75,清华大学第一附属医院,酒仙桥一街坊6号,"116.494904,39.964828",90101,医疗保健服务;综合医院;三级甲等医院
15848,B0FFFW47UD,北京大学口腔医院(西什库门诊部),西什库大街甲37号(西什库教堂旁),"116.378016,39.924086",90202,医疗保健服务;专科医院;口腔医院
15849,B000A84446,首都医科大学附属北京口腔医院,天坛西里4号,"116.402663,39.877987",90202,医疗保健服务;专科医院;口腔医院
15850,B000A7FCHG,北京爱尔英智眼科医院,华威南路与潘家园东路交叉路口西侧(潘家园大厦)1-2、4-5层,"116.450407,39.872075",90203,医疗保健服务;专科医院;眼科医院
15851,B000A7ONHB,北京市朝阳区和平医院,马泉营南里,"116.511372,40.023318",90100,医疗保健服务;综合医院;综合医院
15852,B000A88E1U,中国中医科学院西苑医院,西苑操场路1号,"116.293634,39.99516",90101,医疗保健服务;综合医院;三级甲等医院
15853,B000AA0IIE,北京南区口腔医院,华威北里24号楼,"116.457033,39.879543",90202,医疗保健服务;专科医院;口腔医院
15854,B000A9R5DQ,丰台区妇幼保健院,右安门外开阳里三街1号,"116.36494,39.864743",90200,医疗保健服务;专科医院;专科医院
15855,B000A9EH6O,北京大学口腔医院门诊部第一分院,西什库大街甲37号(西什库教堂旁),"116.378039,39.924101",90202,医疗保健服务;专科医院;口腔医院
15856,B000A0A520,中国医科大学航空总医院,安外北苑路3号,"116.420688,40.029248",90101,医疗保健服务;综合医院;三级甲等医院
15857,B000A7CNNE,北京大学第一医院,西什库大街8号,"116.380745,39.931911",90101,医疗保健服务;综合医院;三级甲等医院
15858,B000A805XC,北京京城皮肤医院,北沙滩科荟路双泉堡甲4号,"116.365542,40.008509",90200,医疗保健服务;专科医院;专科医院
15859,B000A6391F,北京大学首钢医院,晋元庄路9号院,"116.203395,39.928892",90100,医疗保健服务;综合医院;综合医院
15860,B0FFF33T81,首都医科大学附属北京佑安医院,右安门外西头条8号,"116.355761,39.86666",90101,医疗保健服务;综合医院;三级甲等医院
15861,B000A7OTL6,北京市第六医院(二部),东直门内大街184号(东城区北新桥社区卫生服务中心),"116.423232,39.940467",090100|090200,医疗保健服务;综合医院;综合医院|医疗保健服务;专科医院;专科医院
15862,B000A8U7SJ,北京市石景山医院,石景山路24号,"116.213305,39.906086",90100,医疗保健服务;综合医院;综合医院
15863,B000A78EA8,北京市和平里医院,和平里北街18号,"116.413255,39.958168",90101,医疗保健服务;综合医院;三级甲等医院
15864,B000A8UWH3,北京博爱医院,角门北路10,"116.378249,39.849272",90101,医疗保健服务;综合医院;三级甲等医院
15865,B000A7HDEK,北京东方博大医院,华威南路西里55号伊利大厦旁,"116.45128,39.871879",90100,医疗保健服务;综合医院;综合医院
15866,B000A7FBYE,恒安中医院,西大望路甲27号,"116.47909,39.883897",90100,医疗保健服务;综合医院;综合医院
15867,B000A8ZN8T,北京美莱医疗美容医院,朝阳门外大街227号美莱大厦,"116.441312,39.924795",90201,医疗保健服务;专科医院;整形美容
15868,B000A843P7,北京协和医院西单院区,大木仓胡同41号,"116.367587,39.912932",90101,医疗保健服务;综合医院;三级甲等医院
15869,B000A2EF2C,北京大学第六医院,花园北路51号,"116.357593,39.982305",90101,医疗保健服务;综合医院;三级甲等医院
15870,B000A11DA0,首都医科大学附属北京友谊医院,永安路95号,"116.392133,39.885144",90101,医疗保健服务;综合医院;三级甲等医院
15871,B000A80ZRG,北京安定医院,安康胡同5号,"116.376791,39.952767",90101,医疗保健服务;综合医院;三级甲等医院
15872,B000A0A635,首都医科大学附属北京潞河医院,新华南路82号,"116.659893,39.9013",90101,医疗保健服务;综合医院;三级甲等医院
15873,B000A3D74A,北京天伦医院,朝阳门南大街12号,"116.435642,39.918446",90200,医疗保健服务;专科医院;专科医院
15874,B000A84EGP,北京市第二医院,宣内大街油坊胡同36号,"116.376639,39.902354",90100,医疗保健服务;综合医院;综合医院
15875,B000A8316D,中国医学科学院整形外科医院,八大处路33号(近北京射击场),"116.198488,39.942535",90201,医疗保健服务;专科医院;整形美容
15876,B000A26E60,美尔目医院,复兴路65号-2,"116.285846,39.908182",90203,医疗保健服务;专科医院;眼科医院
15877,B0FFF3413V,北京朝阳医院住院部C楼,工体南路8号北京朝阳医院内,"116.452740,39.925453",90101,医疗保健服务;综合医院;三级甲等医院
15878,B0FFF340GK,北京朝阳医院住院部E楼,工体南路8号北京朝阳医院内,"116.453124,39.926249",90101,医疗保健服务;综合医院;三级甲等医院
15879,B000A7BVNF,昌平区医院,鼓楼北街9号,"116.231672,40.226946",90100,医疗保健服务;综合医院;综合医院
15880,B0FFF340GJ,北京朝阳医院住院部D楼,工体南路8号北京朝阳医院内,"116.452709,39.925971",90101,医疗保健服务;综合医院;三级甲等医院
15881,B0FFF340FC,北京朝阳医院住院部F楼,工体南路8号北京朝阳医院内,"116.452819,39.926528",90101,医疗保健服务;综合医院;三级甲等医院
15882,B000A7QN8C,通州区第二医院,马驹桥镇兴华大街11号,"116.549472,39.755198",90100,医疗保健服务;综合医院;综合医院
15883,B000A8X5CF,北京市丰盛中医骨伤专科医院,阜成门内大街306号,"116.361762,39.923462",90206,医疗保健服务;专科医院;骨科医院
15884,B0FFGFYIP2,瑞泰口腔,太平街富力摩根中心A座110号,"116.387692,39.881895",090202|090300,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所
15885,B000A7QG3O,北京市顺义区空港医院,后沙峪镇双裕街49号(近后沙峪政府),"116.543756,40.107507",90100,医疗保健服务;综合医院;综合医院
15886,B000A81KKG,首都医科大学附属北京友谊医院(东区),永安路36首都医科大学附属北京友谊医院,"116.393824,39.885528",90101,医疗保健服务;综合医院;三级甲等医院
15887,B000A848X0,中关村医院,中关村南路12号,"116.320584,39.98003",90100,医疗保健服务;综合医院;综合医院
15888,B0FFHUNONU,壹加壹医疗美容,新中西里13号巨石大厦,"116.439702,39.934338",90201,医疗保健服务;专科医院;整形美容
15889,B000A7RDMO,中国中医科学院望京医院,花家地街6号,"116.473094,39.982433",90101,医疗保健服务;综合医院;三级甲等医院
15890,B000A6AB36,北京中医医院顺义医院,站前东街5号,"116.654646,40.127627",90101,医疗保健服务;综合医院;三级甲等医院
15891,B000A0A62E,通州区妇幼保健院,玉桥中路124号,"116.682714,39.886991",90200,医疗保健服务;专科医院;专科医院
15892,B000A87I7Q,永康口腔(西直门内大街),西直门内大街136号(近西直门分诊部),"116.364827,39.940427",90202,医疗保健服务;专科医院;口腔医院
15893,B000A0B437,双桥医院,双桥东路(双桥温泉北里小区附近),"116.606166,39.892465",90100,医疗保健服务;综合医院;综合医院
15894,B000A84DPB,北京朝阳中西医结合医院,芍药居北里315楼26-32号,"116.431251,39.984434",90100,医疗保健服务;综合医院;综合医院
15895,B000A7ZIKU,北京中海中医医院,松榆北路5号金利大楼,"116.463694,39.876393",90100,医疗保健服务;综合医院;综合医院
15896,B000A844L9,同仁医院,西环南路2号,"116.519701,39.775062",90101,医疗保健服务;综合医院;三级甲等医院
15897,B000A5BA25,北京大学人民医院,西直门南大街11号,"116.354215,39.936961",90101,医疗保健服务;综合医院;三级甲等医院
15898,B000A80V17,慈铭体检(知春路分院店),中关村大街甲28海淀文化艺术大厦B座6层,"116.319739,39.976510",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
15899,B000A7YYPT,北京中医药大学附属护国寺中医医院,棉花胡同83号,"116.376153,39.936515",90101,医疗保健服务;综合医院;三级甲等医院
15900,B000A889VE,清华大学第二附属医院,石景山路5号(近中科院研究生院),"116.246394,39.908375",90100,医疗保健服务;综合医院;综合医院
15901,B000A07FA1,北京市昌平区中医医院,东环路南段,"116.241696,40.216226",90100,医疗保健服务;综合医院;综合医院
15902,B000A81AOX,北京急救中心,前门西大街103号,"116.381696,39.900654",90400,医疗保健服务;急救中心;急救中心
15903,B000A7BNIR,北京市宣武中医医院,万明路13号,"116.388963,39.887553",90100,医疗保健服务;综合医院;综合医院
15904,B000A87FXH,博爱堂,开阳路1号瀚海花园大厦1层,"116.373831,39.868320",90300,医疗保健服务;诊所;诊所
15905,B000A88EDY,首都医科大学附属北京妇产医院(骑河楼街),骑河楼街17号,"116.404272,39.920566",90209,医疗保健服务;专科医院;妇科医院
15906,B000A9U59W,爱康国宾(北京丽都分院),将台路6号丽都广场商业5号楼3层,"116.476571,39.976066",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
15907,B0FFFF3EYL,安娜贝儿妇产,光华路15号,"116.721366,39.85545",090209|090100,医疗保健服务;专科医院;妇科医院|医疗保健服务;综合医院;综合医院
15908,B000A48C44,良乡医院,拱辰北大街45号,"116.140135,39.736805",90100,医疗保健服务;综合医院;综合医院
15909,B000A3F7BE,北京国济中医医院(暂停营业),莲花池东路132号(北京西客站向西400米),"116.311245,39.895788",90100,医疗保健服务;综合医院;综合医院
15910,B000A07F23,北京市门头沟区医院,河滩桥东街10号(近新桥大街),"116.101748,39.94553",90100,医疗保健服务;综合医院;综合医院
15911,B000A85FMY,北京家圆医院,赵登禹路富国街2号(平安里西大街赵登禹路口南80米),"116.367236,39.93092",90100,医疗保健服务;综合医院;综合医院
15912,B000A87EA7,北京市顺义区医院,光明南街3号,"116.655367,40.128598",90101,医疗保健服务;综合医院;三级甲等医院
15913,B000A0989A,北京回龙观医院,回龙观镇(回龙观派出所对面),"116.32981,40.066718",90210,医疗保健服务;专科医院;精神病医院
15914,B000A6533E,北京市普仁医院,崇外大街100号,"116.420297,39.894946",90100,医疗保健服务;综合医院;综合医院
15915,B0FFF5C1YE,北京京都儿童医院,回龙观东大街308号,"116.35715,40.080056",90200,医疗保健服务;专科医院;专科医院
15916,B000A8VYGG,兴业口腔医院,枣园北里10号(康庄路与兴业大街交叉路口),"116.323397,39.75676",90202,医疗保健服务;专科医院;口腔医院
15917,B000A07FB1,北京京北医院,龙岗路6号(清河桥东),"116.350106,40.029316",90100,医疗保健服务;综合医院;综合医院
15918,B000A9Q3S8,爱康国宾(北京建国门分院),建华南路17号现代柏联大厦2层,"116.443322,39.904592",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
15919,B0FFF08DXG,北京怀柔医院,永泰北街9号,"116.660724,40.317103",90100,医疗保健服务;综合医院;综合医院
15920,B000A85MZD,北京华博医院,南三环东铁营桥往南300米,"116.43276,39.853903",90200,医疗保健服务;专科医院;专科医院
15921,B000A599D3,朝阳区中医医院,工体南路6号,"116.445285,39.926505",90100,医疗保健服务;综合医院;综合医院
15922,B000A8W0ML,解放军总医院第四医学中心,阜成路51号,"116.30446,39.925292",90101,医疗保健服务;综合医院;三级甲等医院
15923,B000A7QAH4,北京市上地医院,农大南路树村西路甲10号,"116.298642,40.023961",90100,医疗保健服务;综合医院;综合医院
15924,B000A2E506,北京王府井口腔医院,王府井大街柏树胡同23号,"116.412733,39.917781",90202,医疗保健服务;专科医院;口腔医院
15925,B0FFFACLHQ,北京大学第一医院密云院区,阳光街383号,"116.870392,40.374746",90100,医疗保健服务;综合医院;综合医院
15926,B000A7R2KT,亦庄医院,亦庄镇广德北巷6号,"116.482462,39.798845",90100,医疗保健服务;综合医院;综合医院
15927,B000A742A8,北京东城东华医院,体育馆西路6号(近红桥市场),"116.4239,39.886134",90100,医疗保健服务;综合医院;综合医院
15928,B0FFGOD172,海淀区妇幼保健院,海淀南路33号,"116.302207,39.975508",90200,医疗保健服务;专科医院;专科医院
15929,B0FFHP1EVG,平谷区医院,新平北路59号,"117.104734,40.146841",90100,医疗保健服务;综合医院;综合医院
15930,B000A15B85,北京善尔医院,望京街道阜通西大街望京西园四区412号楼,"116.473157,39.997285",90100,医疗保健服务;综合医院;综合医院
15931,B000A8WUQE,北京军颐中医医院,广安门南街54号,"116.351728,39.875294",90100,医疗保健服务;综合医院;综合医院
15932,B000A35EAE,北京水利医院,玉渊潭南路19号,"116.308122,39.913477",90100,医疗保健服务;综合医院;综合医院
15933,B000A85LR5,北京国丹白癜风医院,西三环六里桥南里太平桥路17号,"116.317142,39.877662",90200,医疗保健服务;专科医院;专科医院
15934,B000A80LD8,北京丰益肛肠医院,丰管路22号(丰益桥西240米),"116.313761,39.857638",90200,医疗保健服务;专科医院;专科医院
15935,B0FFFAHHSE,解放军总医院第七医学中心附属八一儿童医院,东四十条南门仓5号解放军总医院第七医学中心内(近青蓝大厦),"116.430158,39.930314",90200,医疗保健服务;专科医院;专科医院
15936,B000A7O4H9,北京华都中医医院,广渠门内大街安化北里丙1号,"116.438223,39.892729",90100,医疗保健服务;综合医院;综合医院
15937,B0FFHOGSXS,潞河医院体检中心,玉带河西街14号,"116.652129,39.900914",90000,医疗保健服务;医疗保健服务场所;医疗保健服务场所
15938,B0FFFFYD1C,彤美医疗美容,东直门十字坡街6号,"116.439340,39.938974",90201,医疗保健服务;专科医院;整形美容
15939,B000A68D99,北京当代医院,东四北大街337-1号,"116.416997,39.928989",90200,医疗保健服务;专科医院;专科医院
15940,B000A7HWMR,北京市健宫医院,菜市口南大街儒福里6号,"116.375744,39.880852",90100,医疗保健服务;综合医院;综合医院
